event_id,time_step,strain_top,strain_bottom,strain_left,strain_right,force_x,force_y,force_magnitude
1,0.32,35.10508845847618,0.27310444989297317,0.6849070922215588,0.8977775018728774,54.89106480004132,98.9178649903614,213.7190601995581
1,0.33,35.01487280886282,0.30721620120525356,0.7195692017278653,0.9142463653284743,54.89106480004132,98.9178649903614,213.7190601995581
1,0.34,34.88935115021298,0.30880145005344584,0.6948351239139062,0.8906579439301331,54.89106480004132,98.9178649903614,213.7190601995581
1,0.35,34.77029116700908,0.34987063302735966,0.6968402939963568,0.9192829932255535,54.89106480004132,98.9178649903614,213.7190601995581
1,0.36,34.66057465140435,0.2832036989100262,0.675984869562074,0.8716536395521544,54.89106480004132,98.9178649903614,213.7190601995581
1,0.37,34.53945840676464,0.33027269686225413,0.6934316987196605,0.9245331275838524,54.89106480004132,98.9178649903614,213.7190601995581
1,0.38,34.37602537944275,0.29099349859456686,0.712581525277538,0.8958662780619843,54.89106480004132,98.9178649903614,213.7190601995581
1,0.39,34.250775216953436,0.3141534168426719,0.7002733566057854,0.9077799059243687,54.89106480004132,98.9178649903614,213.7190601995581
1,0.4,34.055662668310895,0.3315770037892922,0.7130251379011628,0.8943176126842498,54.89106480004132,98.9178649903614,213.7190601995581
1,0.41,33.86576189052765,0.33933320799180505,0.7039409551542063,0.8804035805390855,54.89106480004132,98.9178649903614,213.7190601995581
1,0.42,33.738052485894265,0.30682738706112495,0.6492182454677937,0.8290914274272106,54.89106480004132,98.9178649903614,213.7190601995581
1,0.43,33.54885572374172,0.3181502558200011,0.6689228366848661,0.8654400632066263,54.89106480004132,98.9178649903614,213.7190601995581
1,0.44,33.31919833347332,0.29733325838946434,0.6994425506162362,0.8820737843987837,54.89106480004132,98.9178649903614,213.7190601995581
1,0.45,33.170145323358526,0.31805350329882376,0.6748456510404537,0.8240258335240666,54.89106480004132,98.9178649903614,213.7190601995581
1,0.46,33.015426542843585,0.308489785160499,0.6674548861599391,0.885021774693516,54.89106480004132,98.9178649903614,213.7190601995581
1,0.47,32.76338187189726,0.29843259066775546,0.6691189527129429,0.8742612953368913,54.89106480004132,98.9178649903614,213.7190601995581
1,0.48,32.56519338665668,0.2999688671712074,0.6738184069450188,0.8448540650278722,54.89106480004132,98.9178649903614,213.7190601995581
1,0.49,32.35611426961789,0.3297093663854116,0.6776367176505443,0.8400505780350318,54.89106480004132,98.9178649903614,213.7190601995581
1,0.5,32.19006033268135,0.2866521246853645,0.6765118904638262,0.8150094344454062,54.89106480004132,98.9178649903614,213.7190601995581
1,0.51,31.95335792437156,0.29889634620805305,0.6668664247338593,0.8602371268381059,54.89106480004132,98.9178649903614,213.7190601995581
1,0.52,31.759804787870625,0.26976936616869646,0.6312244228193944,0.8186315358570766,54.89106480004132,98.9178649903614,213.7190601995581
1,0.53,31.549521487221742,0.29588995212204,0.6971690816323971,0.8322482454019728,54.89106480004132,98.9178649903614,213.7190601995581
1,0.54,31.3911289372651,0.3059847208809135,0.6224952391094796,0.8425434235776973,54.89106480004132,98.9178649903614,213.7190601995581
1,0.55,31.179293933290808,0.2752031847794676,0.6506816067545552,0.8119889961472739,54.89106480004132,98.9178649903614,213.7190601995581
1,0.56,30.98849730923847,0.30180114922203866,0.6456347659270621,0.791690071299228,54.89106480004132,98.9178649903614,213.7190601995581
1,0.57,30.795434144710004,0.299314808274078,0.6486544761594105,0.8383569821184855,54.89106480004132,98.9178649903614,213.7190601995581
1,0.58,30.657793512266927,0.260025688862075,0.6076447877490705,0.8329216891554059,54.89106480004132,98.9178649903614,213.7190601995581
1,0.59,30.462322765234834,0.2749025135718199,0.6007702359812304,0.7663649298411868,54.89106480004132,98.9178649903614,213.7190601995581
1,0.6,30.250769018881265,0.33138026989394653,0.6557682962462031,0.7985918798713196,54.89106480004132,98.9178649903614,213.7190601995581
1,0.61,30.092687684744806,0.27594452382506396,0.5538438836521444,0.7890499409191157,54.89106480004132,98.9178649903614,213.7190601995581
1,0.62,29.932318035477238,0.26838893761182353,0.6468003289065961,0.7916858840839301,54.89106480004132,98.9178649903614,213.7190601995581
1,0.63,29.841243771937656,0.2649493051129702,0.6169633071703263,0.7689887502795153,54.89106480004132,98.9178649903614,213.7190601995581
1,0.64,29.71429580281997,0.30002618242235557,0.5964736014920107,0.7607607870727355,54.89106480004132,98.9178649903614,213.7190601995581
1,0.65,29.572574869142404,0.26590716086355193,0.6105660015455797,0.7842611712750114,54.89106480004132,98.9178649903614,213.7190601995581
1,0.66,29.47661906959187,0.2897164010514771,0.6316171372859513,0.7840609623751246,54.89106480004132,98.9178649903614,213.7190601995581
1,0.67,29.3312938353138,0.26405851306162686,0.597852698573602,0.8066079280511419,54.89106480004132,98.9178649903614,213.7190601995581
1,0.68,29.280834393674333,0.26285165956336626,0.631722542802754,0.7682062423830816,54.89106480004132,98.9178649903614,213.7190601995581
1,0.69,29.16237618346012,0.25504248375864674,0.614232211692984,0.7188173460667022,54.89106480004132,98.9178649903614,213.7190601995581
1,0.7,29.114070643737556,0.2357341630666871,0.5500129216551315,0.7448389015755227,54.89106480004132,98.9178649903614,213.7190601995581
1,0.71,29.07416537248644,0.28257796122117973,0.5802349980337272,0.7567946147269137,54.89106480004132,98.9178649903614,213.7190601995581
1,0.72,29.028304333263865,0.25052098259570976,0.5988955477604136,0.7211859997898695,54.89106480004132,98.9178649903614,213.7190601995581
1,0.73,28.99681552374719,0.31277185013680964,0.6053741595907497,0.7603558435345961,54.89106480004132,98.9178649903614,213.7190601995581
1,0.74,28.942824799597656,0.2870643049621188,0.5747962008829104,0.7376189658600729,54.89106480004132,98.9178649903614,213.7190601995581
1,0.75,28.89592001517081,0.27268640088078694,0.6084873898388883,0.7392873076218531,54.89106480004132,98.9178649903614,213.7190601995581
1,0.76,28.97209788386312,0.27109125398580775,0.591561468487718,0.7192254397398149,54.89106480004132,98.9178649903614,213.7190601995581
1,0.77,28.99622892026305,0.22471936990475283,0.6063161886668691,0.751741729452444,54.89106480004132,98.9178649903614,213.7190601995581
1,0.78,29.011736468020207,0.30047750895133973,0.6450917382955863,0.740740215082361,54.89106480004132,98.9178649903614,213.7190601995581
1,0.79,29.055736842524002,0.27855250767154976,0.5914350618675956,0.754468520507511,54.89106480004132,98.9178649903614,213.7190601995581
1,0.8,29.14218747054782,0.2748445644206065,0.6137306965076971,0.7502139909774753,54.89106480004132,98.9178649903614,213.7190601995581
1,0.81,29.17644325172814,0.284874101144073,0.5893615604975305,0.7299730820364035,54.89106480004132,98.9178649903614,213.7190601995581
1,0.82,29.254296667345056,0.24700071322585054,0.6116407842466668,0.7693902543610851,54.89106480004132,98.9178649903614,213.7190601995581
1,0.83,29.336764192482807,0.2879466883296653,0.5713927220451873,0.7314854695240526,54.89106480004132,98.9178649903614,213.7190601995581
1,0.84,29.42005791612207,0.28548135487283066,0.5905653129456814,0.7197335042573815,54.89106480004132,98.9178649903614,213.7190601995581
1,0.85,29.55092548886236,0.2626968381708577,0.6530628198272864,0.7901690330134182,54.89106480004132,98.9178649903614,213.7190601995581
1,0.86,29.703432710330933,0.28496829354198683,0.614683813872643,0.7508437292322491,54.89106480004132,98.9178649903614,213.7190601995581
1,0.87,29.862642368295415,0.3013848074542245,0.5881358993565107,0.7702067913980377,54.89106480004132,98.9178649903614,213.7190601995581
1,0.88,29.96051292128097,0.27018699030665033,0.6267083195389502,0.7935400478650947,54.89106480004132,98.9178649903614,213.7190601995581
1,0.89,30.1365889955521,0.28116176949762994,0.5972596197789871,0.7557803170872708,54.89106480004132,98.9178649903614,213.7190601995581
1,0.9,30.278368960794833,0.29680219288728915,0.6177482115536631,0.7637394641265697,54.89106480004132,98.9178649903614,213.7190601995581
1,0.91,30.448640751487993,0.3044340192991691,0.607658661860769,0.7841347396241003,54.89106480004132,98.9178649903614,213.7190601995581
1,0.92,30.62329536775359,0.2872170501250151,0.6234761089555978,0.7984004092828019,54.89106480004132,98.9178649903614,213.7190601995581
1,0.93,30.780917273195488,0.28531545493339544,0.6293124725900705,0.8151977743709489,54.89106480004132,98.9178649903614,213.7190601995581
1,0.94,30.990496757950595,0.3019911299942697,0.6347691745900506,0.8411527461429513,54.89106480004132,98.9178649903614,213.7190601995581
1,0.95,31.19040097337354,0.26599283424630116,0.6490236321683104,0.7704396755109764,54.89106480004132,98.9178649903614,213.7190601995581
1,0.96,31.364409327192913,0.2692434412513508,0.6395419141131786,0.7849718032751415,54.89106480004132,98.9178649903614,213.7190601995581
1,0.97,31.575930771620506,0.27279474354356786,0.6523210019211595,0.8645787933287542,54.89106480004132,98.9178649903614,213.7190601995581
1,0.98,31.749745634390486,0.274341257304133,0.6663974052486562,0.7832403724749434,54.89106480004132,98.9178649903614,213.7190601995581
1,0.99,31.99540493907733,0.3328612603554166,0.640737784611628,0.8328195132629812,54.89106480004132,98.9178649903614,213.7190601995581
2,0.0,0.4679653935166881,10.823905251356122,2.0853788467627683,0.7587813964440063,29.983864814396345,3.733880562312153,347.93425914437574
2,0.01,0.5344289884057017,10.876418610016431,2.0800311830099574,0.762693685672514,29.983864814396345,3.733880562312153,347.93425914437574
2,0.02,0.5153629940818684,10.978585959814184,2.0974919654943633,0.7498489564922833,29.983864814396345,3.733880562312153,347.93425914437574
2,0.03,0.538612978561741,11.045775570510692,2.101770601898062,0.7864067503279489,29.983864814396345,3.733880562312153,347.93425914437574
2,0.04,0.5356261805233152,11.098893328257798,2.0924707246963403,0.7929090457972721,29.983864814396345,3.733880562312153,347.93425914437574
2,0.05,0.5184262164073651,11.161511365887064,2.1527654217427497,0.7674018744068608,29.983864814396345,3.733880562312153,347.93425914437574
2,0.06,0.5445060281191123,11.21667279015951,2.125602864509806,0.835876460361441,29.983864814396345,3.733880562312153,347.93425914437574
2,0.07,0.4785420220079452,11.291061595567733,2.1511381494907162,0.8035920041050075,29.983864814396345,3.733880562312153,347.93425914437574
2,0.08,0.5166900863623121,11.359742164663725,2.183795881484071,0.7855523391226168,29.983864814396345,3.733880562312153,347.93425914437574
2,0.09,0.517349328518724,11.47965919364392,2.1457137834242666,0.784861439664913,29.983864814396345,3.733880562312153,347.93425914437574
2,0.1,0.5261957021470831,11.505152342300562,2.204643156391641,0.7711965357171455,29.983864814396345,3.733880562312153,347.93425914437574
2,0.11,0.5100495123400178,11.512210600189567,2.186247785504181,0.8069696099665236,29.983864814396345,3.733880562312153,347.93425914437574
2,0.12,0.5334841096778825,11.578573070674258,2.1925961754915213,0.8351434936892368,29.983864814396345,3.733880562312153,347.93425914437574
2,0.13,0.534813228859788,11.636116253653148,2.2323116689219864,0.8376930742307593,29.983864814396345,3.733880562312153,347.93425914437574
2,0.14,0.5165102557597068,11.678330273604544,2.2077511483654435,0.8363509822337551,29.983864814396345,3.733880562312153,347.93425914437574
2,0.15,0.5480618685527499,11.725874669298706,2.214399795628606,0.8225221610500634,29.983864814396345,3.733880562312153,347.93425914437574
2,0.16,0.5545652510589483,11.768512447154661,2.23986217459497,0.8239986100282384,29.983864814396345,3.733880562312153,347.93425914437574
2,0.17,0.5491681903969645,11.818598684143886,2.2675413892061558,0.8185041516461741,29.983864814396345,3.733880562312153,347.93425914437574
2,0.18,0.5063541761592044,11.786593376817239,2.23912374572243,0.830134796834373,29.983864814396345,3.733880562312153,347.93425914437574
2,0.19,0.546208311160311,11.808525451388249,2.2518798909273356,0.8507218868746265,29.983864814396345,3.733880562312153,347.93425914437574
2,0.2,0.5662194074421576,11.813323850800643,2.230574614741562,0.8084774067916211,29.983864814396345,3.733880562312153,347.93425914437574
2,0.21,0.532747858659587,11.871506592113652,2.2516346497763635,0.8191430233955838,29.983864814396345,3.733880562312153,347.93425914437574
2,0.22,0.49537709133040214,11.894424635368729,2.2534503825407675,0.8503099476116432,29.983864814396345,3.733880562312153,347.93425914437574
2,0.23,0.5458770597280694,11.928608045591485,2.257637794911175,0.8273785577485274,29.983864814396345,3.733880562312153,347.93425914437574
2,0.24,0.5479319721774459,11.880720629204406,2.2573757184477614,0.853182690337603,29.983864814396345,3.733880562312153,347.93425914437574
2,0.25,0.5184387108852515,11.934035063052352,2.2557997592631818,0.8625512740717242,29.983864814396345,3.733880562312153,347.93425914437574
2,0.26,0.5299744848830685,11.928547584975002,2.233230256655818,0.8554572028484669,29.983864814396345,3.733880562312153,347.93425914437574
2,0.27,0.5160406851826099,11.914520788725506,2.2321540563909577,0.8531416543888275,29.983864814396345,3.733880562312153,347.93425914437574
2,0.28,0.5365640081171376,11.931162979309052,2.1923328817784413,0.7992578512380188,29.983864814396345,3.733880562312153,347.93425914437574
2,0.29,0.5362586398459573,11.87900676954209,2.242787976742004,0.8528813285055254,29.983864814396345,3.733880562312153,347.93425914437574
2,0.3,0.5430636042066088,11.905328560794194,2.2621108897405136,0.851713444557679,29.983864814396345,3.733880562312153,347.93425914437574
2,0.31,0.5546524169243955,11.860129384771318,2.236054811792148,0.8703220054744549,29.983864814396345,3.733880562312153,347.93425914437574
2,0.32,0.5151249012571278,11.831147245225388,2.2382950346202044,0.815915504053042,29.983864814396345,3.733880562312153,347.93425914437574
2,0.33,0.5210029369635951,11.802450679823435,2.2427970425870067,0.82205383302638,29.983864814396345,3.733880562312153,347.93425914437574
2,0.34,0.5135694529191444,11.774526346489978,2.2346829846767733,0.802433867875519,29.983864814396345,3.733880562312153,347.93425914437574
2,0.35,0.5346057057379386,11.746541903888108,2.27640769093113,0.8198498181615518,29.983864814396345,3.733880562312153,347.93425914437574
2,0.36,0.528128763533136,11.686790139316773,2.197463989364604,0.8326912551102923,29.983864814396345,3.733880562312153,347.93425914437574
2,0.37,0.517185908240466,11.608321898213497,2.2129092238528907,0.7924867971071654,29.983864814396345,3.733880562312153,347.93425914437574
2,0.38,0.5161657641660381,11.563387390199807,2.19037435676797,0.8062798079587115,29.983864814396345,3.733880562312153,347.93425914437574
2,0.39,0.5103649494054227,11.521906570064733,2.20274802060595,0.7930391948060131,29.983864814396345,3.733880562312153,347.93425914437574
2,0.4,0.49591536022690375,11.45160191016798,2.200337433697697,0.7645639456325135,29.983864814396345,3.733880562312153,347.93425914437574
2,0.41,0.532141390431786,11.440591698495782,2.1588434781406862,0.8144083221714135,29.983864814396345,3.733880562312153,347.93425914437574
2,0.42,0.5271959578502936,11.375045438795977,2.1839876872180373,0.7958627237162579,29.983864814396345,3.733880562312153,347.93425914437574
2,0.43,0.5237648781198074,11.29619483004498,2.150422732632246,0.7742949368753953,29.983864814396345,3.733880562312153,347.93425914437574
2,0.44,0.4958486459620193,11.239125670362666,2.1338154985523166,0.7796298213448293,29.983864814396345,3.733880562312153,347.93425914437574
2,0.45,0.5302908587523149,11.177566720340874,2.129518947628107,0.7797220793638209,29.983864814396345,3.733880562312153,347.93425914437574
2,0.46,0.5033323529402111,11.109488869784215,2.113451250953169,0.817349876146375,29.983864814396345,3.733880562312153,347.93425914437574
2,0.47,0.5106770299688101,11.06101558106439,2.125854845931814,0.7595669445834715,29.983864814396345,3.733880562312153,347.93425914437574
2,0.48,0.4861908529390118,10.953038308905803,2.031680686285661,0.793649248116051,29.983864814396345,3.733880562312153,347.93425914437574
2,0.49,0.5216677259543191,10.89465236115655,2.043708983488979,0.7878098486508586,29.983864814396345,3.733880562312153,347.93425914437574
2,0.5,0.49823267908697216,10.84008219205997,2.041736724401484,0.7821044281091463,29.983864814396345,3.733880562312153,347.93425914437574
2,0.51,0.5252709631142211,10.787660233601551,2.040053120644149,0.7574575166862193,29.983864814396345,3.733880562312153,347.93425914437574
2,0.52,0.49168995696225953,10.700446617511753,2.0526682334373962,0.7673363931354036,29.983864814396345,3.733880562312153,347.93425914437574
2,0.53,0.4622126605751903,10.611627997152508,2.0419463256723938,0.7576787939237126,29.983864814396345,3.733880562312153,347.93425914437574
2,0.54,0.481210925834899,10.579402011868416,2.052924651288196,0.7456485087102726,29.983864814396345,3.733880562312153,347.93425914437574
2,0.55,0.49551979137275526,10.512801525266172,1.9960528767669385,0.7406015522367252,29.983864814396345,3.733880562312153,347.93425914437574
2,0.56,0.45760476335919076,10.43094262114804,2.0144592085450954,0.750179619254214,29.983864814396345,3.733880562312153,347.93425914437574
2,0.57,0.5039618280515119,10.362575500875309,1.9536333463737403,0.7202780411286925,29.983864814396345,3.733880562312153,347.93425914437574
2,0.58,0.4794079183493275,10.336457604673251,1.9450324420703526,0.7943963059670182,29.983864814396345,3.733880562312153,347.93425914437574
2,0.59,0.47788198023794476,10.259964241124848,1.955591181591914,0.7134929663410957,29.983864814396345,3.733880562312153,347.93425914437574
2,0.6,0.4670147354145149,10.164517733627012,1.907945915772757,0.7340137500484177,29.983864814396345,3.733880562312153,347.93425914437574
2,0.61,0.4240313879315783,10.141040269321083,1.964469212745381,0.7338507875387803,29.983864814396345,3.733880562312153,347.93425914437574
2,0.62,0.4710530453320413,10.091100318701455,1.9366694033871212,0.7054212524015131,29.983864814396345,3.733880562312153,347.93425914437574
2,0.63,0.42753302488164435,10.043064332020126,1.9064238040190953,0.6807280973930282,29.983864814396345,3.733880562312153,347.93425914437574
2,0.64,0.4586316544945938,10.004440948112377,1.9162216857211913,0.7030646172712247,29.983864814396345,3.733880562312153,347.93425914437574
2,0.65,0.43515317205927984,9.98138746133444,1.9155148871494863,0.669001194838082,29.983864814396345,3.733880562312153,347.93425914437574
2,0.66,0.4624294141471333,9.94961738601076,1.8695502700839812,0.699084682744114,29.983864814396345,3.733880562312153,347.93425914437574
2,0.67,0.43096642436671817,9.865897821537025,1.9014882455168458,0.6615052019147957,29.983864814396345,3.733880562312153,347.93425914437574
2,0.68,0.4373160885780203,9.83388483877375,1.8857710650274573,0.7580783240042678,29.983864814396345,3.733880562312153,347.93425914437574
2,0.69,0.42369546007678205,9.804900867284255,1.8676719779565814,0.6719061204681588,29.983864814396345,3.733880562312153,347.93425914437574
2,0.7,0.4266444771402823,9.818586107308072,1.8459939291747438,0.6688224005734646,29.983864814396345,3.733880562312153,347.93425914437574
2,0.71,0.43766105659997506,9.800316822900855,1.8578649942885341,0.6690444458082381,29.983864814396345,3.733880562312153,347.93425914437574
2,0.72,0.45372160366810727,9.764806957673144,1.8494307366207459,0.6664215948507245,29.983864814396345,3.733880562312153,347.93425914437574
2,0.73,0.46100056173046033,9.751113222698365,1.8316021511063139,0.6866973402738886,29.983864814396345,3.733880562312153,347.93425914437574
2,0.74,0.4639514569644218,9.7531882329916,1.8646855787324796,0.6901071024063745,29.983864814396345,3.733880562312153,347.93425914437574
2,0.75,0.44584113864848907,9.747304203496409,1.9041400558645933,0.6936567713795558,29.983864814396345,3.733880562312153,347.93425914437574
2,0.76,0.4380852273215071,9.736940788435257,1.8637228734051217,0.6954606215693925,29.983864814396345,3.733880562312153,347.93425914437574
2,0.77,0.468669512973986,9.766072202295515,1.841661941770258,0.6638882967911662,29.983864814396345,3.733880562312153,347.93425914437574
2,0.78,0.43053714065790255,9.750047753691746,1.8220659123929313,0.6792212185258291,29.983864814396345,3.733880562312153,347.93425914437574
2,0.79,0.4408615354471313,9.80095442456536,1.833145413013275,0.6883571714358703,29.983864814396345,3.733880562312153,347.93425914437574
2,0.8,0.43109351868055046,9.808237707592916,1.8523758889761324,0.6801055578642974,29.983864814396345,3.733880562312153,347.93425914437574
2,0.81,0.449698199089971,9.832183216142885,1.894719826698577,0.6718817035023379,29.983864814396345,3.733880562312153,347.93425914437574
2,0.82,0.44762534185458225,9.855546231732985,1.8561145743396277,0.6861372377112049,29.983864814396345,3.733880562312153,347.93425914437574
2,0.83,0.4395543379647271,9.890873753465982,1.8738131896980394,0.6732430676041431,29.983864814396345,3.733880562312153,347.93425914437574
2,0.84,0.4120533348148086,9.909043744154056,1.8607403164179144,0.7114301031049,29.983864814396345,3.733880562312153,347.93425914437574
2,0.85,0.4475554872464735,9.954383027613847,1.9024149296365709,0.6974396081856533,29.983864814396345,3.733880562312153,347.93425914437574
2,0.86,0.4651827125947712,9.989414502769199,1.9001733936785306,0.7096882362128453,29.983864814396345,3.733880562312153,347.93425914437574
2,0.87,0.48339345576037024,10.071274081003809,1.9113894800785092,0.726969949919973,29.983864814396345,3.733880562312153,347.93425914437574
2,0.88,0.4328586394424799,10.095250255190432,1.9122721684569295,0.7127094100539639,29.983864814396345,3.733880562312153,347.93425914437574
2,0.89,0.44565378045470894,10.120726348158119,1.9257664040462938,0.6995408757386137,29.983864814396345,3.733880562312153,347.93425914437574
2,0.9,0.42410095919608204,10.15732114043809,1.9571687680520788,0.7229520933570539,29.983864814396345,3.733880562312153,347.93425914437574
2,0.91,0.4878725122407301,10.245831046138136,1.9241381514731344,0.7032488441802562,29.983864814396345,3.733880562312153,347.93425914437574
2,0.92,0.46192624225302675,10.338960968494753,1.9616292003975417,0.7610527958572709,29.983864814396345,3.733880562312153,347.93425914437574
2,0.93,0.48812420716245564,10.367847728584838,1.9360654206910073,0.7368565581947139,29.983864814396345,3.733880562312153,347.93425914437574
2,0.94,0.49334224807761184,10.434387128435548,1.9525184994443223,0.7526191282288962,29.983864814396345,3.733880562312153,347.93425914437574
2,0.95,0.49853175234582525,10.536917627637877,2.0247252441218526,0.7408050425528964,29.983864814396345,3.733880562312153,347.93425914437574
2,0.96,0.45054981860567656,10.572611129398455,1.976475257304001,0.7021512793797421,29.983864814396345,3.733880562312153,347.93425914437574
2,0.97,0.48229105958151647,10.641835523032547,2.0040364509169373,0.7501947949411369,29.983864814396345,3.733880562312153,347.93425914437574
2,0.98,0.47560239203439253,10.6927243352546,2.0234632231376137,0.7404488434578603,29.983864814396345,3.733880562312153,347.93425914437574
2,0.99,0.5036565100584495,10.73584632863571,2.0494186837948933,0.7606548053199308,29.983864814396345,3.733880562312153,347.93425914437574
3,0.0,0.4654665452325265,2.316515658026597,0.3968353646135212,3.9153508866095152,87.52862691453109,20.86519525707714,241.61353373092595
3,0.01,0.4935565365236729,2.346304622865464,0.3915166739705194,3.959220439097113,87.52862691453109,20.86519525707714,241.61353373092595
3,0.02,0.5164625070135043,2.365278473024371,0.405070545778635,3.9797023788442147,87.52862691453109,20.86519525707714,241.61353373092595
3,0.03,0.4425060536216894,2.3682552772147836,0.4271596695199412,4.026115549199247,87.52862691453109,20.86519525707714,241.61353373092595
3,0.04,0.47200127103173856,2.3978723166905827,0.40492306824790064,4.027952553582024,87.52862691453109,20.86519525707714,241.61353373092595
3,0.05,0.5035937104734765,2.429431877548415,0.4229239539855868,4.02417124398735,87.52862691453109,20.86519525707714,241.61353373092595
3,0.06,0.47599169088581555,2.397011956557644,0.41350375070173484,4.042691105165135,87.52862691453109,20.86519525707714,241.61353373092595
3,0.07,0.5130939343593944,2.4327353002843397,0.4272627468668519,4.070235755867344,87.52862691453109,20.86519525707714,241.61353373092595
3,0.08,0.4669905207904668,2.4227182118281467,0.4266217158436571,4.116063968342109,87.52862691453109,20.86519525707714,241.61353373092595
3,0.09,0.48531142261526905,2.4560471286539824,0.4472704222431923,4.113404713827395,87.52862691453109,20.86519525707714,241.61353373092595
3,0.1,0.49530897569332216,2.479073482234049,0.4201561306327932,4.171949198811651,87.52862691453109,20.86519525707714,241.61353373092595
3,0.11,0.49767878715870284,2.5105331245094673,0.45303743800162766,4.153640651617035,87.52862691453109,20.86519525707714,241.61353373092595
3,0.12,0.5027910993316533,2.4993298340320065,0.4664497366159488,4.232092331297888,87.52862691453109,20.86519525707714,241.61353373092595
3,0.13,0.5208377147521853,2.5037487184871856,0.4570485583622903,4.217749706718009,87.52862691453109,20.86519525707714,241.61353373092595
3,0.14,0.5323670124288404,2.519934202794473,0.4361649232342983,4.21797858642221,87.52862691453109,20.86519525707714,241.61353373092595
